11451,421101,640003
13266,7055652,7127767
7557,7634068,7694157
5811,5889097,6164943
665,4652208,4914218
15500,5936772,6149132
8585,5194766,5419854
6736,3149455,3316920
18311,4292491,4447480
6774,3622810,3751757
3995,4263101,4339517
2403,3588648,3677106
1424,2375063,2443644
9182,9361295,9447918
2383,3345682,3507194
7448,1514816,1589048
499,4558308,4781146
780,3855246,4011180
12615,1962362,2238417
6419,3443058,3611119
2774,4771004,4916099
10218,6750160,7002412
11677,3355375,3407170
4596,1287479,1506167
13091,5206746,5495296
7670,8474938,8606502
9631,1575723,1673004
3047,9459712,9680355
19234,339775,575220
507,5611417,5812437
8163,4014195,4273720
18639,5141983,5353921
5666,1785457,2078994
3475,2334501,2493086
9984,7004368,7139690
3610,2029593,2128200
18225,1818898,1878593
9150,253913,463582
2832,9298414,9491289
11786,2392043,2652928
56,3471785,3529340
19733,6097496,6292532
10859,4293301,4477834
19782,4827875,5070442
19101,5921186,6086481
17359,7068372,7274265
1708,6250658,6411037
9009,6367449,6569653
16555,3109847,3307238
4889,5452039,5713329
5648,8041225,8265621
13052,9480254,9635476
8161,8943288,9051151
4505,469355,764229
4946,849483,1131167
7288,2953190,3099170
14943,9763672,9921066
2928,9382020,9606142
13793,8304081,8442343
18080,7612500,7855791
9917,6514415,6712277
7752,3398519,3472607
12441,3107870,3192418
4499,2719434,2855368
3486,9385923,9533849
14764,5846914,6029172
7474,7738895,7838438
17791,2731366,2824334
4080,7857020,8000039
10930,4442886,4591094
13390,5047013,5177157
8419,2051016,2130865
9314,315071,501309
647,5328253,5536184
16576,9433335,9654140
14905,85793,301673
11683,341809,528930
3022,9489935,9719354
11229,4284821,4433234
9585,7500364,7562888
3483,2314099,2403106
12618,9150175,9339678
2436,1626276,1702239
3500,9390636,9551139
4682,4186370,4427131
10258,3608852,3803948
2950,3164239,3293691
18608,8229554,8419329
17524,3580440,3877469
8600,8200884,8314380
1311,8952228,9105922
14686,6407514,6463330
8439,7589915,7789870
2599,5830002,5889216
3074,36231,183919
7499,7805432,7864276
13529,5578274,5734048
14509,3548458,3665082
14257,5501826,5655454
4518,1617389,1670723
9804,1006284,1065962
16699,7283283,7371880
9253,6755840,7027316
8767,9531186,9635360
7795,6472384,6529278
11847,8291092,8395395
9685,5309867,5518458
12375,6532061,6760346
2936,937233,1012257
7164,3807608,3872220
5711,9250840,9346801
18624,4125636,4319616
15371,4459383,4588052
16829,5240751,5365242
5363,984837,1120960
9250,365310,449354
6789,8806511,9070155
9108,740592,906257
16098,9161041,9450052
12240,6640887,6809226
18402,8806584,8921722
4222,2248455,2436401
10716,9203494,9387108
19090,9826248,9972442
973,6373805,6461994
4535,1641425,1872462
14603,8661761,8723145
5264,5545578,5762804
12169,371688,519507
8520,2705886,2994874
11920,4268754,4568341
12382,6055538,6355105
10124,1050096,1314686
16762,3612210,3900475
11486,3675312,3783489
16256,4406007,4658336
11922,2013300,2233037
15089,9242830,9406706
16929,6037370,6224532
18620,6304163,6426194
19102,2462627,2760493
15994,9491689,9662337
3707,85186,248147
2449,9485391,9556555
8482,9013393,9182657
9942,4973646,5116696
8634,5426072,5668101
187,3993479,4238766
16121,4437325,4509947
1197,5074947,5321456
11982,5491307,5654090
8522,5205615,5263769
5500,50747,261790
16213,3930871,4075344
11043,151223,392464
15658,8883919,8934463
1595,4450697,4558060
12330,9310416,9581708
19896,8458798,8651340
9744,7168465,7455175
12553,4302726,4424999
12125,7940516,7996565
15326,532262,590181
19107,7411864,7478201
6998,6520794,6723751
9643,7872684,8025166
13656,372578,626161
6541,1522147,1576902
14475,7932849,7986774
8863,6088621,6313285
7979,4488926,4664078
460,5823946,6054053
13322,5149383,5314982
17307,3611168,3687291
11559,1453887,1716644
2168,3293222,3589774
78,48794,124855
2770,3529367,3697358
11809,5724140,5957086
15927,8021623,8109155
7466,3880123,4071369
8978,9558923,9632396
12454,9303360,9552724
582,1068099,1158002
14538,4787236,5037248
17102,1033637,1252638
17075,472727,638224
17439,2576108,2780782
18770,462649,516782
10991,6498389,6582183
7896,7142858,7258579
5183,1028459,1189418
18154,6517612,6572789
6537,829690,884235
17643,7661048,7937731
939,7891613,7963415
11858,2649518,2935558
6710,4975821,5108427
3354,6034879,6206934
5636,9467548,9707772
10354,2562040,2791252
7349,3102091,3390062
19095,3279579,3448741
12384,780178,899943
17245,5053245,5304820
10893,7804570,8094594
9260,5473785,5534386
13660,1450729,1638623
8247,7565141,7828949
18190,8139832,8400142
5860,5899508,6057631
4352,5062788,5357281
1242,7753659,7820692
10395,3242806,3362593
8485,4222945,4384151
1184,5564750,5631333
14101,2871213,3022134
1864,9702218,9787945
8691,9245976,9496211
7705,7826113,8053956
18515,9857362,9962316
17223,6234309,6417658
12964,3763479,3986419
17361,1774769,1866357
10697,4145373,4246520
14232,2661361,2722324
11865,4149845,4228509
19725,1903092,2051849
7659,8647049,8745858
17779,6476384,6614541
6614,4310127,4597375
17864,2317559,2450936
15554,3618560,3734916
15454,3380888,3506108
5847,893225,998685
6000,9273004,9537769
12837,9400340,9686371
17596,7163038,7306580
695,1224067,1465658
14778,2275372,2553813
7294,1036693,1255548
6026,4816518,4962231
15223,7843707,8115948
1543,2835494,2974035
37,1302465,1510606
11568,8209918,8334375
4578,5695080,5887327
4287,1493713,1699758
11160,9460869,9683965
13711,2297312,2556383
457,4370529,4518676
19710,188920,421702
87,6349056,6542073
4170,4243640,4350358
3226,491964,739016
12907,6363652,6523651
9457,1703417,1823352
10327,8517318,8661037
3007,9003469,9273493
11168,1065750,1178279
9044,8381978,8664542
15323,4316424,4608326
9010,2261376,2490477
6496,2140463,2288467
12308,1060461,1139604
576,8016442,8220272
17297,5477282,5627547
19126,7897761,8088448
3823,4073069,4139398
10323,6595696,6731988
14071,5281862,5433521
12493,9521500,9703407
9349,8850862,9000984
10680,5362786,5534463
18777,2269924,2406686
16523,8398179,8552639
2724,7221371,7277973
11942,5998297,6202739
2550,2616646,2678157
584,6605356,6745965
1383,3405405,3490759
408,8843460,9018611
1461,4324678,4530018
10634,4807418,4867452
5182,4883303,5152121
10488,3347121,3515377
9201,4780674,5040933
2914,3110054,3371780
4882,7117845,7230359
3713,3108475,3246491
7394,2797931,2859900
13819,3923198,4207586
2535,4025150,4100507
17076,8029874,8188182
18471,5534855,5790316
13871,7265372,7400247
7208,4470386,4727875
15850,3732444,4019744
15332,8959526,9104446
12994,7262752,7512024
3787,5927774,6173948
3372,1499990,1780202
16934,9291099,9457189
4288,1664558,1790374
9856,8553781,8691283
8312,4749553,4943776
15047,6351199,6594130
19548,4042322,4184332
3866,8880093,9076297
17474,83330,330580
19471,5324893,5514571
18390,5538555,5787375
8445,4310172,4573923
12170,7188655,7271044
19105,287513,432022
3950,3177885,3443693
2087,181746,376128
17769,6493242,6712959
12108,1911392,2123972
15943,8953328,9158797
11205,3315105,3383916
16878,1716194,1815803
11176,768729,934215
18368,4447028,4662668
10786,2516294,2653648
12844,8659245,8850331
16980,465781,749383
13054,4478544,4596570
10283,1192413,1395181
5264,2889086,3004881
2030,9123102,9362966
9497,8964400,9230501
1864,8123273,8257254
1460,4684735,4759602
3546,903202,1002795
11657,5494605,5649431
10544,2293100,2444746
15255,4818976,5059913
9280,6860403,7102882
16832,3102795,3322658
2457,229329,434871
12653,6696680,6948568
3486,2167935,2241880
17014,8822415,8970020
9376,1450922,1577639
907,4159795,4405785
2293,8291970,8518411
3069,5504736,5576519
14150,8207227,8465011
7842,645501,775561
9376,7812509,8104732
10262,4403114,4543086
15535,9281937,9537140
3498,2580939,2666722
2111,5116136,5344792
18545,9457236,9715230
6519,2582402,2849709
17269,8544506,8634072
10118,8606082,8667011
16814,2909170,3040440
18454,6665663,6789780
12829,2213985,2391712
6662,6068193,6340159
3575,536234,689319
5368,4815853,5037112
1577,7306163,7378226
2027,8744293,8992612
11975,9077453,9376038
12079,6775929,7012324
16892,529889,803072
12271,6299919,6442417
7721,569245,657282
8594,1909604,2084123
6017,5274093,5409291
4319,1679708,1938435
5100,6665434,6934708
1308,2029044,2141614
699,9546636,9632077
6994,6393588,6537153
16375,8483316,8542895
10595,6716666,7006812
2563,7575374,7870405
618,3954205,4149988
11966,8560078,8704832
8129,7442764,7737447
19733,3049339,3292275
5655,7566441,7836634
1142,7509587,7767670
13642,1318265,1462484
19403,4729604,4856964
12713,2168683,2226018
16577,5601416,5708993
19870,1357707,1454080
8858,5286787,5458354
15448,2143233,2199020
644,443825,730960
6115,8945944,9243233
5362,4737215,4962704
7943,6872866,6996667
5731,8066839,8234185
11292,2961164,3131791
8080,5348416,5442693
7111,8259772,8505036
10818,471463,607862
16025,4752749,4964784
6442,640590,836755
8263,8415295,8663494
18148,67470,254898
18867,8543189,8745441
10930,8636735,8828696
15963,6540697,6675965
6690,4160563,4387146
13624,4800132,4983237
16511,6066176,6347991
14938,8891794,8999841
1744,7063081,7137495
19483,3796142,4008286
16860,6487343,6696373
16767,9139468,9390178
9341,2222996,2296285
13890,1560727,1814277
5363,2085830,2173096
8803,7840289,8125777
17813,3568862,3702819
12395,987557,1282798
1494,5256899,5344168
3419,6439600,6623416
15799,8286838,8374637
19306,4027164,4135280
9341,7033612,7166436
955,9210041,9337720
16538,5916666,6096960
9938,305612,533241
17849,5576023,5810924
10173,8178429,8241126
15150,8628696,8765012
262,9374889,9567853
13409,7721346,7890189
12028,1867585,2142189
17972,7044511,7263830
13129,9438300,9542120
11779,4917260,5199824
19169,4129448,4354549
661,8727385,8880613
7599,5218382,5493484
16508,1793108,1902098
6228,1705138,1987997
2151,9719185,9770751
2713,7842391,8029016
7771,3399307,3453215
14520,8773456,8993612
8761,3303793,3432805
4965,5029729,5113344
2786,1165842,1408103
3769,8614545,8687648
1864,3771420,4068531
13141,9025207,9142722
12976,6785232,6952863
12273,3274216,3422522
17990,4219238,4421271
5076,605148,744650
4903,8130335,8280108
11522,380547,448920
9456,8005404,8098354
9752,1698171,1871007
338,8954261,9035417
19695,8436806,8586944
6999,6649233,6701357
3235,2620454,2684435
12548,6176308,6399147
12488,9439046,9653669
6615,7936718,7989889
13503,9128728,9277908
7691,6936880,7141031
14224,6295581,6562814
19591,9143054,9373825
18157,594407,645535
9008,7341320,7514468
3895,766740,1030300
8926,3698031,3932492
10410,3454947,3634504
11356,7810544,8106567
934,4708666,4759083
2990,1152877,1314578
3204,7070604,7182432
2744,4743063,4946526
449,4794439,4989592
19961,90644,254948
14019,1258496,1311578
16103,9525632,9768276
18161,1648406,1911030
14075,8467207,8528232
11883,9247826,9424843
5094,2011230,2079012
14356,8648055,8930699
15170,33958,221042
8633,3217717,3367305
7903,6924876,7093869
2266,1476048,1591917
1867,300286,364492
5771,4177529,4341743
19882,3111980,3202314
17082,1169709,1239150
5722,6472900,6600876
11554,7212582,7306152
15091,1017958,1136059
3375,2326688,2581355
13555,836714,1025222
7058,2784496,2977744
7262,8680742,8872587
19904,1304580,1530123
9100,8006336,8118704
8167,8855618,9030555
19051,7593156,7715255
7696,8902839,9199160
10630,5347801,5402273
12891,7369770,7527212
6018,1591816,1696533
13447,25105,121853
16739,3746232,3989478
10120,98498,231421
19470,9553589,9811964
2900,8458527,8631977
18059,3312850,3428890
2920,8368890,8471952
4318,5941736,6203407
5899,5720833,5820665
2656,822679,1040979
13003,3818804,3930960
15918,309503,554746
5054,8300816,8422697
9683,2392986,2560716
16964,9177747,9468547
9876,2082782,2375264
19894,6592207,6788957
18384,3090776,3320499
2616,5151936,5297034
4894,4234190,4416194
13206,6262813,6516121
17796,2099247,2363241
11664,1331282,1525196
3685,461857,641400
7036,8049755,8344023
5228,8386970,8503691
8573,8629605,8793695
15555,6922341,7038604
14379,325860,453918
7640,3127482,3387094
14719,7945460,8226022
2514,774489,1065839
5710,1722354,1777875
9232,8411813,8535053
9593,3917027,4120610
19184,5253595,5333580
15580,4812768,5009775
15465,5981219,6180078
19582,6973634,7038058
19384,8530455,8659128
14283,1446704,1512374
12157,1323101,1557693
11644,4799760,4916197
9243,3337556,3464811
15990,618518,824310
12482,6098395,6149731
1756,7832039,7906732
11646,1784230,1902042
8978,5386184,5484622
709,3364131,3420724
17419,9597006,9713695
4442,6543663,6802200
4718,5236833,5309678
1030,7676268,7870589
8450,6475391,6737169
4174,7927772,8155103
301,7394978,7593148
4990,5148216,5335320
8406,4087829,4165506
14789,8920831,9030252
7792,877742,1012466
1334,4814995,4942586
17258,3547353,3734375
291,7323390,7572113
5441,5878526,5940775
19224,123545,414072
8567,2195158,2427919
19582,7805917,8068127
4653,6975727,7127214
7625,1031037,1257944
7576,5681372,5841472
2623,8490958,8580893
4670,9169630,9336468
4016,9256491,9489169
9068,3493945,3685295
8338,997922,1057789
1847,4550072,4763675
8013,2628421,2791475
16117,8287618,8491860
2263,4391448,4685519
12839,957505,1237180
18415,4760157,5029303
9449,1510807,1629114
13200,935054,1081379
1588,9614666,9705826
14989,1942673,1998004
345,9519131,9691153
10198,1740416,1982418
10691,2364773,2553959
906,1085598,1382312
12130,7382218,7674595
16444,3463713,3713895
1293,6966831,7116703
15145,3252041,3423671
19779,9260783,9420727
6976,3286628,3579542
6991,4441027,4725472
1319,8449793,8604827
6183,8625203,8847334
6635,5723266,5840173
14596,121020,302177
14917,4003586,4066070
661,9768740,9987259
13846,2152066,2205338
16608,491417,594885
17395,1585228,1648703
12548,9859886,9998991
4183,4081810,4286078
7436,9047182,9346525
6237,2739620,2938027
9039,3802231,3916449
1134,9228336,9358303
1579,6536077,6800680
19135,7695969,7991578
13984,4388384,4439674
12034,7320849,7481245
3945,5843982,6070089
12067,2434508,2680412
6570,7498244,7628443
11042,4912331,5048124
16166,3582757,3874552
4059,9186161,9392031
5198,3374027,3574912
12007,7512564,7597613
4301,3926774,4168942
14252,2788715,2868921
5628,8904236,9103433
10807,1571960,1696124
7376,6858503,7064153
16781,4204661,4472783
3376,5802481,6016840
15128,8673814,8901406
15906,4043339,4243965
3255,7751687,7904307
12744,2937090,3153682
17791,6776311,7055712
13424,395726,625061
11378,6103447,6352367
3195,8337901,8622513
19955,6825993,6987723
4634,2481671,2707187
18099,4353264,4544506
2999,1443170,1726426
2334,4543109,4799773
15995,5521527,5627850
1305,1479292,1687051
12308,9353940,9598208
15040,8016490,8090250
3361,8500719,8703468
8606,3054333,3319340
17683,3711730,3906754
17977,552513,652221
8568,3012393,3253473
15235,5787915,5852278
6192,9473023,9621627
11931,2087587,2327069
10698,840057,948886
11190,6394054,6489196
6767,4638356,4744947
19356,7815093,7891055
3612,7841640,7894171
13860,6945370,7222334
19560,8375678,8467619
9058,4236693,4396491
15930,3235153,3401907
362,3931160,4117602
9228,3181639,3334321
1310,5210676,5467829
553,421650,484092
16231,9184314,9438281
4272,8158906,8262256
9079,1797131,1999425
16754,7603085,7860729
3131,6499022,6682813
8674,1639441,1691377
2151,5300032,5386821
9094,5101331,5302224
16205,9177629,9237667
10828,4002336,4208984
18267,2552471,2663530
17213,9021981,9241857
11502,7528268,7638310
6489,8497623,8698410
18099,5603478,5690350
8906,61373,267051
4052,6318902,6450596
8334,6049915,6160295
2458,6727520,6836657
10096,2244470,2544422
12308,5981212,6198324
6104,5450699,5571144
236,6865097,6925875
3401,9500084,9657441
13252,6282679,6530692
8043,4913808,5029145
4574,9380496,9621003
629,8547743,8770834
11011,1061444,1251520
10110,4824034,5115792
7277,1127442,1351343
13663,9607311,9870995
19887,851987,932035
13592,6419307,6535562
1288,9191967,9359492
9559,7905622,8148385
6913,382390,509719
18501,5673243,5926979
10299,7441042,7650781
14660,6160939,6390869
3278,6535986,6719174
8106,7744895,7881449
11228,5729913,5803841
8104,1642526,1914055
15139,10125,277621
2641,2878008,3117847
12604,157936,440374
12530,4632441,4849094
12540,9713129,9911788
8099,6789850,7077238
9610,124684,353896
17559,8089507,8300694
19635,5382097,5645083
7068,1465153,1686876
9217,2865201,2950231
15214,1699561,1956013
11030,3576124,3842098
11744,2715040,2938607
14136,6256929,6444933
7937,955575,1245417
13352,7589241,7687788
9106,8074266,8297646
15790,837473,1125754
3091,7271564,7377647
8336,1691563,1877528
12771,3597978,3785451
19309,2456158,2516297
12645,1635781,1789317
4966,6445572,6549557
19786,3813067,3996973
11929,2296129,2474442
16811,4280979,4346903
17591,3654174,3834311
19607,1637953,1862271
3032,2015772,2117409
6208,5426049,5503842
1888,405008,663728
7826,2315931,2480992
16566,2169304,2464331
5472,4656766,4768902
15192,576532,858260
14870,9351712,9452143
18395,7807332,7863203
10995,3761037,3969540
9137,7429151,7607250
924,5931239,6169620
18793,329636,436128
6132,7340719,7459134
9620,5236020,5334750
13335,8262840,8372541
6171,5948361,6186662
2370,2292600,2564987
17091,6621334,6913130
81,6074067,6316208
9260,4113860,4168509
4798,8259785,8518458
17235,9000073,9255035
1412,9157054,9385361
4501,3531726,3584128
5935,7363705,7483240
18458,7034470,7141467
498,3100528,3265253
13771,3224076,3463845
17721,4390818,4589520
15940,5278143,5343988
6858,7465527,7545474
8309,5782100,5938221
12819,1280146,1376713
7582,9507894,9799247
4726,3261744,3317232
9337,2795740,3024630
7423,2038055,2261704
6340,1593877,1672178
9555,6321724,6400443
18703,8606115,8816105
19171,6876850,7030238
5856,828951,904020
5348,3550726,3759869
13475,6081799,6175375
4076,1107169,1283480
2316,8155226,8300668
654,441601,685725
6473,9093545,9188760
10056,9454044,9515512
16946,3564542,3706769
8264,9748310,9861893
15045,6001754,6258832
19164,4086100,4139205
3029,429834,491562
17095,1467635,1604424
18338,7098052,7299105
17848,491177,641917
17412,6394009,6577197
1530,2760019,2891347
18422,8315466,8433082
1562,5536421,5802881
10364,7004623,7101355
9413,7415824,7582157
13387,38239,309618
2317,7336513,7542423
3222,2380866,2610201
17672,9571137,9795750
12611,5017198,5136752
19664,5411399,5658035
5865,4731299,4841195
5284,7781308,7883483
18629,1696798,1771877
6138,6547087,6788951
7318,4231467,4400391
1811,3759800,4034261
15443,2549719,2832297
18229,2794529,2946549
1808,6409283,6620686
8600,907165,1032082
19210,6867704,7112990
2274,8490023,8744157
408,2094130,2377864
16029,3218902,3463294
18360,9757304,9813652
8332,8209204,8449488
463,4327334,4475964
8931,673364,776591
1643,6571978,6738109
4104,5375264,5493038
6038,9504867,9767496
9851,5236951,5399523
16375,4622705,4694451
3503,6656457,6715205
15331,3901462,4094333
10617,516537,785595
19346,2916712,3188531
7763,8041351,8253077
2656,429613,488106
16463,5179671,5477118
11867,4481240,4685742
16496,701138,868952
15111,6196610,6357961
15619,4861352,5111823
7173,3836830,3948581
10913,1034138,1222094
2175,8026308,8159777
6093,2554347,2619435
15329,7008307,7184577
5870,80933,207716
14419,6138020,6422479
4047,6701038,6805758
5584,5800204,6017713
13101,3359380,3639589
14179,5777099,5904872
5761,3226404,3286511
10654,1752034,1805332
2154,4517557,4682067
19471,1248616,1366324
2205,7887292,8123452
9721,2938070,3131563
6705,8976815,9058273
15854,7439491,7683039
15155,3952034,4097837
9857,7075328,7229191
2559,5917396,6058504
1009,4160443,4280341
9847,9816681,9880406
1839,352114,640346
19154,8322000,8493458
572,6855494,7120190
16376,7400455,7592305
16749,6280943,6444202
15500,8513327,8693373
17274,7366220,7662523
8559,3391340,3640573
2916,3916052,4057184
8470,4168646,4221468
11557,4305017,4581269
2755,1349183,1614282
18313,2592468,2722449
14600,7086548,7362480
826,1847893,1998543
4391,577551,681492
1380,2798546,3021616
8945,2989643,3106080
4127,947053,1033181
16041,4204611,4362777
8130,245210,502679
6518,2834210,3020629
2777,2164499,2401993
841,4326800,4393090
2976,5531733,5748862
11934,8081988,8377792
314,2013550,2219610
18310,7190555,7290133
4411,6009480,6162684
16123,5059000,5160887
3309,3834253,4014787
7970,9416083,9656421
15143,6455790,6746341
910,469588,728830
2857,2922953,3091164
15893,5619949,5683297
7264,6779956,6877142
2777,1513709,1590405
12535,5335324,5554524
4204,9456005,9538517
2712,4287334,4474498
18751,1968660,2087816
8843,6027592,6267315
16542,9535874,9692998
3936,2096626,2151598
13013,1125778,1271864
9197,9501714,9752552
10209,2281920,2538691
8092,4193004,4279985
5175,6267908,6491537
19689,1242737,1334692
7121,357336,442710
12771,4359550,4535992
9562,975507,1100268
2416,2279258,2439730
10048,291293,570677
14064,5013197,5229678
8128,413346,543351
1281,6025376,6247881
15447,4302437,4531238
1328,5922360,6216232
13371,8884190,9030645
71,11488,308503
2583,9077044,9248811
7054,3444663,3571956
7005,9519945,9630094
9299,3117532,3317438
12886,3628886,3790299
2114,2957354,3058745
19394,2338975,2548895
136,917248,1039525
14418,1326581,1434592
5678,9430908,9566781
525,5419094,5603253
6031,7428406,7537277
5167,3405101,3567663
3703,6996917,7283939
5102,5181498,5425264
6121,4363405,4495082
15845,4529759,4634052
5683,1967881,2253607
2982,6996129,7208786
13096,1612389,1706358
3768,5541484,5720070
7136,4378681,4613078
15402,2764273,2889601
19490,5770406,5976890
19200,7797714,7954801
1781,1343471,1561884
6455,6800933,6903310
1656,680792,898445
14675,3798272,3941404
10952,3864077,3995231
19740,7880571,8009886
13735,9210395,9378013
7533,2154273,2316505
7168,8912920,9114214
10562,8671298,8839951
14617,8386878,8446694
12596,5966590,6209438
14719,5035007,5321188
2818,919563,1197715
10219,6030742,6218419
4780,2977513,3111567
16324,592220,729206
4027,5633845,5893837
12679,548915,638667
5143,3414837,3470543
15591,462558,548123
11757,5733393,5866117
8482,3577573,3773950
3153,6268008,6561942
19007,1801712,2006372
11998,3355061,3413549
16051,2343999,2468745
8648,9088798,9384439
5139,585329,712320
9558,8069185,8266953
10862,7193854,7426110
17815,6610008,6777195
19011,3381175,3678230
15663,9561788,9793167
13754,6958357,7037742
7956,5837187,5963897
3430,922903,1193605
1973,4031329,4222082
2527,7067357,7349998
6327,8768878,9035196
15068,9237970,9436987
10299,1808048,2062272
15125,2557219,2709012
12528,1553846,1838037
10214,741548,943022
12016,1208690,1474615
8206,5615058,5666652
12933,9477198,9531972
7278,9048250,9185270
19210,2296951,2359752
15409,8024083,8224550
13801,3896398,4015027
7257,5431661,5640716
3556,4841695,5098788
16029,4214700,4478963
8042,1226869,1317407
13696,8099103,8195176
9443,1660975,1825815
15602,9787182,9882234
9862,4286377,4533143
5056,5583998,5817676
19213,9660584,9889273
14334,107151,378097
8543,9190209,9345268
969,8998881,9135089
17464,4857009,5156410
17118,6579856,6729961
15060,453561,622566
10082,1184124,1275441
10155,3470545,3693776
16407,7703733,7804649
16011,6920575,7070127
11351,1397817,1589029
8763,8754054,8967791
10072,3826623,3901942
13023,8369439,8666335
3184,82583,169164
10046,2755366,2909894
18050,5547334,5677307
2628,4892739,5071108
11636,3727956,3954011
13341,1189507,1436674
15402,5044906,5225188
15499,9257820,9390925
11687,2832218,3041660
13813,5027012,5097080
10679,6567343,6673294
18829,6732851,6870785
18510,3921988,4151539
18023,2864329,3136597
18958,7347376,7472981
13779,5701742,5960196
7022,6340890,6517261
10222,4414554,4559504
10054,371422,664151
18613,6477997,6677097
15548,5092680,5286832
8212,8956098,9015275
6090,5989040,6162713
8678,2810423,2883298
17531,630889,868389
9454,769548,960855
13171,1166970,1319832
1759,129145,243565
18029,3618306,3708888
10622,5327343,5590183
13692,2833174,2952537
6026,5776331,6058196
5484,7962382,8254894
17568,5240740,5372085
3524,3504253,3603472
14049,1306053,1506386
9497,3892130,4019119
3966,9787453,9888188
14800,9480957,9745185
16499,6182923,6382513
6716,6974822,7265254
12330,3362046,3451832
10346,9032214,9184035
6277,473866,621520
1429,6426650,6595299
2787,1303501,1541093
6252,8995860,9251936
15758,9237599,9461381
14826,4619083,4892626
16748,5020833,5233797
4762,1736191,1907321
7921,1358646,1611217
4493,3323787,3384164
16191,7510264,7772167
7388,2133213,2243057
681,484581,594532
9014,5893971,6018891
6904,6896618,7098220
3544,5893492,6060443
4525,999476,1194061
12519,5814941,5939345
8339,457069,577664
11084,3304933,3598200
14155,4567961,4835257
1501,3153852,3352576
3423,6159605,6428526
3374,5305909,5539475
15176,9368178,9438097
3970,7708166,7912835
9555,5914951,6159026
2312,9109237,9176573
3467,600203,868791
9768,4197373,4385669
7648,9290052,9451083
7076,3460604,3538426
13405,2730368,2958986
10475,5750237,5998791
9433,1679826,1941325
5420,808010,1028498
7820,9474041,9573422
9104,9733457,9840925
15297,3080423,3265094
3288,4963047,5154815
16732,1269655,1329257
2677,6618310,6734851
4492,8282808,8524898
18847,6115961,6325058
706,7804310,7966315
3264,4945321,5088562
6773,273956,540194
3899,3544709,3670583
15434,3567704,3801099
11791,9521712,9772189
19886,5642494,5739955
10670,323823,509534
6043,9172770,9427773
2108,3860059,4109083
10288,8597831,8700157
9725,377005,615652
10588,7711150,7918246
415,8435283,8592865
4063,6731177,6863508
11299,7107737,7158165
15877,9343160,9634407
17750,6972196,7131197
6875,4327980,4487466
17416,8162059,8322908
7953,3192668,3393230
7707,7275283,7549093
1355,4559954,4684432
10696,6889976,7017095
11611,6492379,6574469
10076,2667364,2754262
5584,4957493,5197624
5863,4174395,4355519
19431,7642058,7855423
18808,5205313,5398536
6997,1499694,1640064
6533,5116079,5261827
7609,5337920,5501293
1532,6572950,6625357
14440,5764345,6041185
15405,9248713,9309694
16915,7691959,7882888
3660,6978205,7206296
4639,7913658,8164004
13650,6905308,7055673
1360,9459301,9598248
2634,2120585,2203501
4247,3072163,3144470
13743,5408846,5707553
998,2321723,2563717
15173,3414476,3682480
7600,9504652,9659370
3570,2476416,2762954
5128,6593372,6699886
12727,4518967,4810026
10070,3157193,3308333
9505,779311,949326
5491,7118055,7288343
18755,5585600,5757245
15392,6321683,6426723
3521,7671930,7791437
1909,3970462,4094439
2119,3804055,4055260
11007,4595302,4660512
3881,9679362,9729876
18337,6273652,6427708
10694,4434054,4603097
17042,9776666,9874674
11886,7793643,8062051
16702,4511586,4581390
16159,8486138,8727697
1193,6428632,6721620
15684,6778047,6955288
8662,3252116,3458000
880,6630425,6709049
13110,406503,520893
17611,8150351,8337001
6578,6329022,6417263
16384,3943687,4225272
17019,6600160,6769922
12213,1202002,1440026
17962,2150131,2237942
7448,1218811,1399838
2411,8883043,8954369
12251,5252117,5463008
16920,7977735,8156568
18230,6327595,6549410
6920,5549661,5621763
3675,6736317,6905694
1392,7008944,7244923
11002,3153194,3305974
14747,2112972,2393901
6978,4038166,4323736
5965,7713401,7874659
10247,6169367,6327336
13234,8853934,9034219
18339,7196483,7435038
4813,7647814,7785274
11231,7623937,7687227
5056,1520599,1764101
9905,6421107,6659668
10318,5045652,5165414
17005,2365123,2545307
523,7309657,7506728
8377,94043,191561
5180,3756848,3822824
16444,1386539,1653490
4958,641237,695357
2279,3410279,3581918
14225,5071870,5310212
4628,6600348,6882765
14513,1747837,1844084
19834,1202957,1280427
6509,6536017,6707363
5462,4187492,4269849
7100,3159264,3444300
13600,6356492,6474287
11605,4894158,5048781
3432,990351,1189233
18705,2846232,3088939
2908,6984603,7074793
8499,3913985,4087562
8093,6030522,6321087
17489,8758996,9039683
14273,7077162,7264257
6874,4601185,4842238
19749,3243130,3451175
12359,9808741,9986680
5016,2579598,2643236
8190,3519046,3770805
19955,5181791,5302259
848,5282766,5576303
9641,1904683,2177362
10550,8074132,8369978
14281,1112874,1285056
6149,2398104,2506829
6725,5647550,5821735
17752,5209268,5479165
7587,4180855,4470379
5351,4511228,4635342
3078,9526153,9687918
3267,2778587,2962898
13651,7689336,7825685
16123,3814188,4040962
14544,2177848,2381696
447,686382,779385
9614,3893524,3993112
3251,1837695,2121836
5800,9299698,9416619
17320,6743247,6884185
3135,7353795,7430901
13504,673232,757530
9521,4486421,4702423
8763,9642674,9696303
66,3617249,3744915
18522,5880279,6056700
4039,9199688,9421336
11928,2855392,3144577
18664,6337861,6430654
9894,6752366,6969197
4042,1938507,2197829
19769,1399440,1591386
5511,5656628,5933914
10008,6779193,7052479
3834,8950842,9066585
